Ticker,Name
BEKN.SW,Berner Kantonalbank AG
BPOST.SW,bpost SA/NV
BEI.SW,Beiersdorf
OXBEI.SW,OXBEI.SW
BELL.SW,Bell Food Group AG
BLT.SW,BHP Billiton plc
BHP.SW,BHP Billiton AU
HEB.SW,HEB.SW
OXGBF.SW,OXGBF.SW
GBF.SW,Bilfinger SE
BIIB.SW,Biogen Inc.
BIO3.SW,Biotest Aktiengesellschaft
SGMO.SW,"Sangamo Therapeutics, Inc."
SBS.SW,STRATEC Biomed
BKW.SW,BKW AG
CBA.SW,Commonwealth Bank of Australia
RBS.SW,The Royal Bank of Scotland Group plc
BLK.SW,"BlackRock, Inc."
BLD.SW,Ballard Power Systems Inc.
BX.SW,BX.SW
BMY.SW,Bristol-Myers Squibb Company
BMPS.SW,BMPS.SW
OXBMW.SW,OXBMW.SW
BMW3.SW,Bayerische Motoren Werke Aktiengesellschaft
BMW.SW,BMW I
BNR.SW,Brenntag AG
BNP.SW,BNP Paribas SA
OXBNP.SW,OXBNP.SW
BOBNN.SW,Bobst Group SA
BVB.SW,Borussia Dortmund GmbH & Co. Kommanditgesellschaft auf Aktien
BOSS.SW,Hugo Boss AG
EN.SW,Bouygues SA
DB1.SW,Deutsche Boerse
BOSN.SW,Bossard Holding AG
BP.SW,BP p.l.c.
BSKP.SW,Basler Kantonalbank
BTO.SW,B2Gold Corp.
BVN.SW,BVN.SW
BYW6.SW,BayWa Aktiengesellschaft
CPENE.SW,CASTLE PRIVATE N 2. LINIE
CAI.SW,Canon Inc.
CARLB.SW,Carlsberg A/S
CAP.SW,Capgemini SE
PTK.SW,PTK.SW
CCO.SW,Cameco Corporation
CDI.SW,Christian Dior SE
CDE.SW,"Coeur Mining, Inc."
CMBN.SW,Cembra Money Bank AG
SCAB.SW,Svenska Cellulosa Aktiebolaget SCA (publ)
CWC.SW,CEWE Stiftung & Co. KGaA
UN.SW,Unilever N.V.
CELG.SW,Celgene Corporation
CEV.SW,CENTROTEC Sustainable AG
CERN.SW,Cerner Corporation
CFT.SW,Compagnie Financière Tradition SA
CGG.SW,CGGT
LEON.SW,Leonteq AG
HREN.SW,Romande Energie Holding SA
EFGN.SW,EFG International AG
DOKA.SW,dormakaba Holding AG
CHD.SW,"Church & Dwight Co., Inc."
SFPF1.SW,SFPF1.SW
WIHN.SW,WISeKey International Holding AG
LOGN.SW,Logitech International S.A.
PLAN.SW,Plazza AG
KNIN.VX,Kuehne + Nagel International AG
PEDU.SW,Perrot Duval Holding S.A.
SIK.VX,Sika AG
PRFN.SW,Perfect Holding SA
GMI.SW,Groupe Minoteries SA
30318277.SW,30318277.SW
SYNNE.SW,SYNGENTA N 2. Linie
PUBN.SW,PUBN.SW
UBSNE.SW,UBSNE.SW
HBMN.SW,HBM Healthcare Investments AG
SRCG.SW,Sunrise Communications Group AG
OERL.SW,OC Oerlikon Corporation AG
PGHN.SW,Partners Group Holding AG
CICN.SW,Cicor Technologies Ltd.
DOW.SW,The Dow Chemical Company
SIAT1.SW,SIAT1.SW
CVX.SW,Chevron
NBEN.SW,nebag ag
SCHNE.SW,SCHNE.SW
SREA1.SW,UBS SW SWISSREAL ANR
RSPF1.SW,RSPF1.SW
SQN.SW,Swissquote Group Holding Ltd
SGSNE.SW,SGS SA
HBLN.SW,Hypothekarbank Lenzburg AG
C.SW,Citigroup Inc.
CIE.SW,Compagnie Internationale pour la Communication
CSCO.SW,"Cisco Systems, Inc."
CLN.VX,Clariant AG
CMCSA.SW,Comcast Corporation
CNC.SW,CNOOC Limited
SEV.SW,SUEZ SA
CRM.SW,"Salesforce.com, inc."
CSIQ.SW,Canadian Solar Inc.
EVD.SW,CTS Eventim
CTSH.SW,Cognizant Technology Solutions Corporation
OXEVD.SW,OXEVD.SW
DAN.SW,Danone
DAI.SW,Daimler AG
DHR.SW,Danaher Corporation
DSY.SW,Dassault Systèmes SE
DBK.SW,Deutsche Bank Aktiengesellschaft
DDD.SW,3D Systems Corporation
DD.SW,E. I. du Pont de Nemours and Company
CONT.SW,Continental Aktiengesellschaft
HD.SW,"The Home Depot, Inc."
OXSAP.SW,OXSAP.SW
COMPG.SW,CompuGroup Medical Societas Europaea
OXNOEJ.SW,OXNOEJ.SW
PUM.SW,PUMA
TLX.SW,Talanx Aktiengesellschaft
TEG.SW,TAG Immobil
NEMA.SW,Nemetschek SE
MEO.SW,Ceconomy AG
DGC.SW,Detour Gold Corporation
DG.SW,VINCI SA
DIS.SW,The Walt Disney Company
COLOB.SW,Coloplast A/S
NZYMB.SW,Novozymes A/S
DKSH.SW,DKSH Holding Ltd.
PNDORA.SW,Pandora A/S
NOVOB.SW,Novo Nordisk A/S
GIL.SW,DMG Mori Aktiengesellschaft
PMOX.SW,DO Deu Office
DPW.SW,Deutsche Post
DRI.SW,Drillisch Aktiengesellschaft
HDD.SW,Heidelberger Druckmaschinen Aktiengesellschaft
DSM.SW,Koninklijke DSM N.V.
OXLHA.SW,OXLHA.SW
DTE.SW,Deutsche Telekom AG
LHA.SW,Deutsche Lufthansa Aktiengesellschaft
DUFN.VX,Dufry AG
RDSA.SW,Royal Dutch Shell plc
DUE.SW,Dürr Aktiengesellschaft
EBAY.SW,eBay Inc.
EDP.SW,"EDP - Energias de Portugal, S.A."
RLD.SW,Edmond de Rothschild (Suisse) S.A.
EDR.SW,Endeavour Silver Corp.
EW.SW,Edwards Lifesciences Corporation
EDF.SW,Electricité de France S.A.
EI.SW,Essilor Intl
SNE.SW,Schneider Electric S.E.
LPK.SW,LPKF Laser & Electr
GE.SW,General Electric Company
ELD.SW,Eldorado Gold Corporation
EMR.SW,Emerson Electric Co.
EMC.SW,EMC
FCEL.SW,"FuelCell Energy, Inc."
NUS.SW,"Nu Skin Enterprises, Inc."
EOAN.SW,E.ON SE
EO.SW,Faurecia S.A.
ERF.SW,Eurofins Scientific SE
ERICB.SW,Telefonaktiebolaget LM Ericsson (publ)
ESRX.SW,Express Scripts Holding Company
GET.SW,Groupe Eurotunnel SE
DEQ.SW,Deutsche Euroshop
EVT.SW,Evotec AG
EVK.SW,Evonik Industries AG
HLEE.SW,Highlight Event and Entertainment AG
EXPE.SW,"Expedia, Inc."
FB.SW,"Facebook, Inc."
WFC.SW,Wells Fargo & Company
FCX.SW,Freeport-McMoRan Inc.
FDX.SW,FedEx Corporation
FEYE.SW,"FireEye, Inc."
RACE.SW,Ferrari N.V.
FTON.SW,Feintool International Holding AG
FFI.SW,Formulafirst Limited
FMS.SW,First Majestic Silver Corp.
NOKIA.SW,Nokia Corporation
FME.SW,Fresenius Medical C
FNV.SW,Franco-Nevada Corporation
FNTN.SW,freenet AG
FVI.SW,Fortuna Silver Mines Inc.
WFM.SW,"Whole Foods Market, Inc."
F.SW,Ford Motor Company
FPE3.SW,Fuchs Petrolub SE
FP.SW,Total
MC.SW,LVMH Moët Hennessy Louis Vuitton S.E.
ML.SW,Michelin
MMB.SW,Lagardère SCA
OXFME.SW,OXFME.SW
KER.SW,Kering S.A.
FR.SW,Valeo SA
GOE.SW,Groupe Gorgé SA
LOCAL.SW,Solocal Group S.A.
RI.SW,Pernod Ricard SA
FRA.SW,Fraport AG
KN.SW,Natixis S.A.
UBI.SW,Ubisoft Entertainment SA
ENGI.SW,ENGIE SA
POM.SW,Compagnie Plastic Omnium SA
VIE.SW,Veolia Environnement S.A.
ING.SW,Ingenico Group - GCS
SAF.SW,Safran SA
FRE.SW,Fresenius
FSLR.SW,"First Solar, Inc."
GFMN.SW,LUMX FUND N
GAMEE.SW,GAM Holding AG
GFJ.SW,GFJ.SW
MRW.SW,Wm Morrison Supermarkets PLC
TCG.SW,Thomas Cook Group plc
SRP.SW,Serco Group plc
RGSE.SW,RGSE.SW
OXG1A.SW,OXG1A.SW
G1A.SW,GEA Group Aktiengesellschaft
GIS.SW,"General Mills, Inc."
GEBNE.SW,GEBERIT N 2. LINIE
GMT.SW,Gemalto N.V.
OXGXI.SW,OXGXI.SW
GLE.SW,Societe Generale Group
HTM.SW,HTM.SW
GM.SW,General Motors Company
GXI.SW,Gerresheimer
FI-N.SW,Georg Fischer AG
GFK.SW,Gfk
GILD.SW,"Gilead Sciences, Inc."
GLJ.SW,Grenke AG
SBB.SW,Sabina Gold & Silver Corp.
GLUU.SW,Glu Mobile Inc.
GSK.SW,GlaxoSmithKline plc
GLW.SW,Corning Incorporated
GLKBN.SW,Glarner Kantonalbank
GMM.SW,Grammer
GPRO.SW,"GoPro, Inc."
GT.SW,The Goodyear Tire & Rubber Company
KG.SW,Kinross Gold Corporation
G.SW,Goldcorp Inc.
GOB.SW,Compagnie de Saint-Gobain S.A.
GS.SW,"The Goldman Sachs Group, Inc."
PGM.SW,Premier Gold Mines Limited
GPR.SW,Great Panther
HAL.SW,Halliburton Company
HAB.SW,Hamborner REIT AG
HOG.SW,"Harley-Davidson, Inc."
HNR1.SW,Hannover Rück SE
HBMNE.SW,HBM N 2. LINIE
HBH3.SW,Hornbach Holding AG & Co. KGaA
KHC.SW,The Kraft Heinz Company
OXHEN3.SW,OXHEN3.SW
OXHEI.SW,OXHEI.SW
HL.SW,Hecla Mining Company
HEID.SW,HeidelbergCement
HEI.SW,Heineken N.V.
HMB.SW,H & M Hennes & Mauritz AB (publ)
HHFA.SW,Hamburger Hafen und Logistik Aktiengesellschaft
HIAG.SW,HIAG Immobilien Holding AG
LEN.SW,Lenovo Group Limited
CHT.SW,China Mobile Limited
SOONE.SW,SONOVA N 2. LINIE
ISN.SW,Intershop Holding AG
OXKD8.SW,OXKD8.SW
HOCN.SW,Hochdorf Holding AG
TTI.SW,Tom Tailor Holding AG
MOZN.SW,mobilezone holding ag
ONVO.SW,"Organovo Holdings, Inc."
SLT.SW,Schaltbau Holding AG
INH.SW,INDUS Hldg
HPQ.SW,HP Inc.
HYG.SW,Hydrogenics
NHY.SW,Norsk Hydro ASA
IMG.SW,IAMGOLD Corporation
IBM.SW,International Business Machines Corporation
MDT.SW,Medtronic
IFX.SW,Infineon Technolog
SHLTN.SW,SHL Telemedicine Ltd.
LEG.SW,LEG Immobilien AG
P1Z.SW,Patrizia Immobilien AG
IMB.SW,Imperial Brands plc
IONS.SW,"Ionis Pharmaceuticals, Inc."
IPH.SW,Innate Pharma S.A.
IRBT.SW,iRobot Corporation
ISP.SW,Intesa Sanpaolo S.p.A.
ISRG.SW,"Intuitive Surgical, Inc."
TIT.SW,Telecom Italia S.p.A.
NWRN.SW,Newron Pharmaceuticals S.p.A.
SPM.SW,Saipem
UCG.SW,UniCredit S.p.A.
SKIN.SW,Cassiopea S.p.A.
PRP.SW,Prada S.p.A
ENI.SW,Eni S.p.A.
IT.SW,ITALCEMENTI
ENEL.SW,Enel SpA
JCP.SW,"J. C. Penney Company, Inc."
OXJEN.SW,OXJEN.SW
JNJ.SW,Johnson & Johnson
SOFB.SW,SoftBank Group Corp.
SONC.SW,Sony Corporation
MAELI.SW,Panasonic Corporation
SHA.SW,Sharp Corporation
TOYMO.SW,Toyota Motor Corporation
JUNGH.SW,Jungheinrich Aktiengesellschaft
KNDI.SW,"Kandi Technologies Group, Inc."
KBC.SW,Kontron
TKBP.SW,Thurgauer Kantonalbank
KCO.SW,Klöckner & Co SE
KGX.SW,KION GROUP AG
KPO.SW,Koninklijke KPN N.V.
KO.SW,The Coca-Cola Company
KRN.SW,Krones AG
OXSDFG.SW,OXSDFG.SW
KUD.SW,Kudelski SA
KWS.SW,KWS Saat SE
LXS.SW,LANXESS Aktiengesellschaft
LVS.SW,Las Vegas Sands Corp.
LMN.SW,lastminute.com N.V.
LHN.VX,LafargeHolcim Ltd
LEO.SW,LEONI AG
LECN.SW,Leclanché SA
LEHN.SW,LEM Holding SA
OXLING.SW,OXLING.SW
LLOY.SW,Lloyds Banking Group plc
LMT.SW,Lockheed Martin Corporation
LNKD.SW,LNKD.SW
COPN.SW,Cosmo Pharmaceuticals N.V.
SFQ.SW,Saf-Holland S.A.
RTL.SW,RTL Group SA
MAN.SW,MAN SE
MCD.SW,McDonald's Corporation
MCP.SW,MCP.SW
NCM.SW,Newcrest Mining Limited
NEM.SW,Newmont Mining Corporation
MLP.SW,MLP AG
MMM.SW,3M Company
TSLA.SW,"Tesla, Inc."
MOLN.SW,Molecular Partners AG
MOR.SW,Morphosys
PMI.SW,Philip Morris International Inc.
MS.SW,Morgan Stanley
MRK.SW,"Merck & Co., Inc."
MSFT.SW,Microsoft Corporation
MUV2.SW,Muenchener Rueckver
MU.SW,"Micron Technology, Inc."
MYL1.SW,Mylan N.V.
SNBN.SW,Swiss National Bank
NDA.SW,Aurubis
NDX1.SW,Nordex SE
NDASEK.SW,Nordea Bank AB (publ)
NESNE.SW,NESNE.SW
WAC.SW,Wacker Neuson SE
NFLX.SW,"Netflix, Inc."
NKE.SW,"NIKE, Inc."
NIHN.SW,Norinvest Holding SA
WIN.SW,Diebold Nixdorf AG
PHI.SW,Koninklijke Philips N.V.
INO.SW,ING Group
TMO.SW,TomTom N.V.
RDN.SW,Randstad Holding NV
PN6.SW,PostNL N.V.
SBM.SW,SBM Offshore N.V.
NOEJ.SW,NORMA Group
TEL.SW,Telenor ASA
NOVNEE.SW,NOVARTIS N 2. LINIE
NVDA.SW,NVIDIA Corporation
ODHN.SW,Orascom Development Holding AG
OR.SW,L'Oréal S.A.
ORA.SW,Orange S.A.
ORMP.SW,Oramed Pharmaceuticals Inc.
OXDTE.SW,OXDTE.SW
OXADS.SW,OXADS.SW
OXDPW.SW,OXDPW.SW
OXMRK.SW,OXMRK.SW
OXRWE.SW,OXRWE.SW
OXDBK.SW,OXDBK.SW
OXFNTN.SW,OXFNTN.SW
OXEOAN.SW,OXEOAN.SW
OXFIE.SW,OXFIE.SW
UNP.SW,Union Pacific Corporation
UPS.SW,"United Parcel Service, Inc."
PCLN.SW,The Priceline Group Inc.
PEP.SW,"Pepsico, Inc."
WPL.SW,Woodside Petroleum Ltd
UG.SW,Peugeot S.A.
PEAN.SW,Peach Property Group AG
PFV.SW,Pfeiffer Vacuum Technology AG
PG.SW,The Procter & Gamble Company
VRTX.SW,Vertex Pharmaceuticals Incorporated
REGN.SW,"Regeneron Pharmaceuticals, Inc."
VRX.SW,"Valeant Pharmaceuticals International, Inc."
PLUG.SW,Plug Power Inc.
PSEC.SW,Prospect Capital Corporation
PSM.SW,ProSiebenSat.1 Media SE
PSAN.SW,PSI Software AG
PUB.SW,Publicis Groupe S.A.
PYPL.SW,"PayPal Holdings, Inc."
RAA.SW,RATIONAL Aktiengesellschaft
RB.SW,Reckitt Benckiser Group plc
RCO.SW,Rémy Cointreau SA
